,BatchID,Strain,Product,Name,Task,Units,Time,Date
0,71522FCOPYP1,PapayaPunch,"0.5Oz,Mylar",Dale/Angela,MachineWeighed,169.000,1:43,﻿08/10/22
0,71522FCOPYP1,PapayaPunch,"FlowerEighth,Mylar",Dale/Angela,MachineWeighed,506.000,2:38,﻿08/10/22
